"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"46",61,56,90500,0.112499903803219,"Cultivators",43.471,1,0.0108695652173913,65774,0.223090181301949,"Cultivators",35.882,1932,3.23675885600991,"Cultivators",3.732,"Cultivators",-97.0626691397817,1350.87463604192
"47",62,57,11418,0.145131622986107,"Farmers, Other than Cultivators",5.485,2,0.0217391304347826,9699,0.216250256736269,"Farmers, Other than Cultivators",5.291,224,3.61621646844337,"Farmers, Other than Cultivators",0.433,"Farmers, Other than Cultivators",-97.6904835550057,1572.23684402538
"41",55,51,910,0.25670474830514,"Launderers, DryCleaners and Pressers",0.437,3,0.0326086956521739,430,0.875149905310933,"Launderers, DryCleaners and Pressers",0.235,39,4.6728490900642,"Launderers, DryCleaners and Pressers",0.075,"Launderers, DryCleaners and Pressers",-90.9302325581395,433.948419774322
"42",56,52,738,0.290411737988467,"Hair Dressers, Barbers, Beauticians and Related Workers",0.354,4,0.0434782608695652,432,1.11559886840306,"Hair Dressers, Barbers, Beauticians and Related Workers",0.236,28,6.58538840309284,"Hair Dressers, Barbers, Beauticians and Related Workers",0.054,"Hair Dressers, Barbers, Beauticians and Related Workers",-93.5185185185185,490.300742463066
"17",26,27,174,0.395177708427912,"Working Proprietors, Directors and Managers, Other Services",0.084,5,0.0543478260869565,207,0.57343072664112,"Working Proprietors, Directors and Managers, Other Services",0.113,12,17.1021200419581,"Working Proprietors, Directors and Managers, Other Services",0.023,"Working Proprietors, Directors and Managers, Other Services",-94.2028985507246,2882.42128428206
"29",40,39,4703,0.423538714238494,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.259,6,0.0652173913043478,5151,0.251964470084105,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.81,88,6.33313313262185,"Merchants and Shopkeepers, Wholesale and Retail Trade",0.17,"Merchants and Shopkeepers, Wholesale and Retail Trade",-98.2915938652689,2413.5024515591
"16",25,26,74,0.433715113860234,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.036,7,0.0760869565217391,177,1.51983121388541,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.097,11,25.9218662301235,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.021,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",-93.7853107344633,1605.57532924033
"13",22,23,181,0.478003293991743,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.087,8,0.0869565217391304,253,1.63070959306442,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.138,15,6.28512343640014,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.029,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",-94.0711462450593,285.422607626241
"62",79,72,1563,0.54349262130373,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.751,9,0.0978260869565217,1260,2.218770849078,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.687,223,8.23793109683167,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.431,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",-82.3015873015873,271.283546484978
"63",80,73,385,0.677286678216726,"ShoeMakers and Leather Goods Makers",0.185,10,0.108695652173913,182,2.45788523685556,"ShoeMakers and Leather Goods Makers",0.099,30,14.7347328161625,"ShoeMakers and Leather Goods Makers",0.058,"ShoeMakers and Leather Goods Makers",-83.5164835164835,499.488234650577
"52",67,62,31,0.736481855286684,"Hunters and Related Workers",0.015,11,0.119565217391304,19,1.17246021237098,"Hunters and Related Workers",0.01,6,14.1471044450047,"Hunters and Related Workers",0.012,"Hunters and Related Workers",-68.4210526315789,1106.61701742493
"53",68,63,886,0.783486137876473,"Fishermen and Related Workers",0.426,12,0.130434782608696,873,3.44716012499822,"Fishermen and Related Workers",0.476,133,8.40048900263108,"Fishermen and Related Workers",0.257,"Fishermen and Related Workers",-84.7651775486827,143.693031307486
"50",65,60,1883,0.812147355290953,"Other Farm Workers",0.904,13,0.141304347826087,998,3.78651387854681,"Other Farm Workers",0.544,259,8.98491507640894,"Other Farm Workers",0.5,"Other Farm Workers",-74.0480961923848,137.28726117484
"33",44,43,146,0.887875839903652,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,14,0.152173913043478,184,2.23718235253903,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.1,32,12.0021119387538,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.062,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",-82.6086956521739,436.483399537473
