"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"46",61,56,90500,0.112499903803219,"Cultivators",43.471,1,0.0108695652173913,90500,0.112499903803219,"Cultivators",43.471,65774,0.223090181301949,"Cultivators",35.882,"Cultivators",-27.321546961326,98.3025529445534
"47",62,57,11418,0.145131622986107,"Farmers, Other than Cultivators",5.485,2,0.0217391304347826,11418,0.145131622986107,"Farmers, Other than Cultivators",5.485,9699,0.216250256736269,"Farmers, Other than Cultivators",5.291,"Farmers, Other than Cultivators",-15.055176037835,49.0028515404733
"41",55,51,910,0.25670474830514,"Launderers, DryCleaners and Pressers",0.437,3,0.0326086956521739,910,0.25670474830514,"Launderers, DryCleaners and Pressers",0.437,430,0.875149905310933,"Launderers, DryCleaners and Pressers",0.235,"Launderers, DryCleaners and Pressers",-52.7472527472528,240.916913726371
"42",56,52,738,0.290411737988467,"Hair Dressers, Barbers, Beauticians and Related Workers",0.354,4,0.0434782608695652,738,0.290411737988466,"Hair Dressers, Barbers, Beauticians and Related Workers",0.354,432,1.11559886840306,"Hair Dressers, Barbers, Beauticians and Related Workers",0.236,"Hair Dressers, Barbers, Beauticians and Related Workers",-41.4634146341463,284.143862823949
"17",26,27,174,0.395177708427912,"Working Proprietors, Directors and Managers, Other Services",0.084,5,0.0543478260869565,174,0.395177708427913,"Working Proprietors, Directors and Managers, Other Services",0.084,207,0.57343072664112,"Working Proprietors, Directors and Managers, Other Services",0.113,"Working Proprietors, Directors and Managers, Other Services",18.9655172413793,45.1070529565875
"29",40,39,4703,0.423538714238494,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.259,6,0.0652173913043478,4703,0.423538714238494,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.259,5151,0.251964470084105,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.81,"Merchants and Shopkeepers, Wholesale and Retail Trade",9.52583457367638,-40.5096956633287
"16",25,26,74,0.433715113860234,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.036,7,0.0760869565217391,74,0.433715113860234,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.036,177,1.51983121388541,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.097,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",139.189189189189,250.421547535736
"13",22,23,181,0.478003293991743,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.087,8,0.0869565217391304,181,0.478003293991742,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.087,253,1.63070959306442,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.138,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",39.7790055248619,241.150283598796
"62",79,72,1563,0.54349262130373,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.751,9,0.0978260869565217,1563,0.54349262130373,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.751,1260,2.218770849078,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.687,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",-19.3857965451056,308.243049143081
"63",80,73,385,0.677286678216726,"ShoeMakers and Leather Goods Makers",0.185,10,0.108695652173913,385,0.677286678216725,"ShoeMakers and Leather Goods Makers",0.185,182,2.45788523685556,"ShoeMakers and Leather Goods Makers",0.099,"ShoeMakers and Leather Goods Makers",-52.7272727272727,262.901754295108
"52",67,62,31,0.736481855286684,"Hunters and Related Workers",0.015,11,0.119565217391304,31,0.736481855286683,"Hunters and Related Workers",0.015,19,1.17246021237098,"Hunters and Related Workers",0.01,"Hunters and Related Workers",-38.7096774193548,59.1974335762269
"53",68,63,886,0.783486137876473,"Fishermen and Related Workers",0.426,12,0.130434782608696,886,0.783486137876472,"Fishermen and Related Workers",0.426,873,3.44716012499822,"Fishermen and Related Workers",0.476,"Fishermen and Related Workers",-1.46726862302483,339.97716849736
"50",65,60,1883,0.812147355290953,"Other Farm Workers",0.904,13,0.141304347826087,1883,0.812147355290953,"Other Farm Workers",0.904,998,3.78651387854681,"Other Farm Workers",0.544,"Other Farm Workers",-46.9994689325544,366.234834587411
"33",44,43,146,0.887875839903652,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,14,0.152173913043478,146,0.887875839903652,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,184,2.23718235253903,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.1,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",26.027397260274,151.970180062766
"74",91,84,39,0.926220795797572,"Paper and Paper Board Product Makers",0.019,15,0.16304347826087,39,0.926220795797572,"Paper and Paper Board Product Makers",0.019,28,3.16634161926076,"Paper and Paper Board Product Makers",0.015,"Paper and Paper Board Product Makers",-28.2051282051282,241.856027593746
"72",89,82,900,0.952608690834936,"Glass Formers, Potters and Related Workers",0.432,16,0.173913043478261,900,0.952608690834937,"Glass Formers, Potters and Related Workers",0.432,498,4.61120830760913,"Glass Formers, Potters and Related Workers",0.272,"Glass Formers, Potters and Related Workers",-44.6666666666667,384.061121001061
"32",43,42,1895,0.994226063344912,"Salesmen, Shop Assistants and Related Workers",0.91,17,0.184782608695652,1895,0.994226063344912,"Salesmen, Shop Assistants and Related Workers",0.91,1455,3.38197581855164,"Salesmen, Shop Assistants and Related Workers",0.794,"Salesmen, Shop Assistants and Related Workers",-23.2189973614776,240.161653696095
"77",94,87,1125,1.09761460570197,"Production and Related Workers",0.54,18,0.195652173913043,1125,1.09761460570197,"Production and Related Workers",0.54,800,2.06324471911054,"Production and Related Workers",0.436,"Production and Related Workers",-28.8888888888889,87.9753338186497
"36",50,46,438,1.11860747958921,"Hotel and Restaurant Keepers",0.21,19,0.206521739130435,438,1.11860747958921,"Hotel and Restaurant Keepers",0.21,282,0.597132547203915,"Hotel and Restaurant Keepers",0.154,"Hotel and Restaurant Keepers",-35.6164383561644,-46.6182232731717
"30",41,40,146,1.33088507897537,"Manufacturers' Agents",0.07,20,0.217391304347826,146,1.33088507897537,"Manufacturers' Agents",0.07,205,3.40029535357993,"Manufacturers' Agents",0.112,"Manufacturers' Agents",40.4109589041096,155.491282252392
"10",19,20,378,1.3528736693064,"Professional Workers",0.182,21,0.228260869565217,378,1.3528736693064,"Professional Workers",0.182,254,3.2298679118647,"Professional Workers",0.139,"Professional Workers",-32.8042328042328,138.741279776744
"58",75,68,2591,1.45951160094443,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,22,0.239130434782609,2591,1.45951160094443,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,1944,4.22693878519144,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.061,"Spinners, Weavers, Knitting, Dyers and Related Workers",-24.9710536472404,189.613236541337
"64",81,74,1410,1.47406003017289,"Carpenters, Cabinet and Related Wood Workers",0.677,23,0.25,1410,1.4740600301729,"Carpenters, Cabinet and Related Wood Workers",0.677,986,5.31171881182971,"Carpenters, Cabinet and Related Wood Workers",0.538,"Carpenters, Cabinet and Related Wood Workers",-30.0709219858156,260.346166580929
"59",76,69,21,1.53940035957078,"Tanners, Fellmongers and Pelt Dressers",0.01,24,0.260869565217391,21,1.53940035957078,"Tanners, Fellmongers and Pelt Dressers",0.01,25,4.86266206567023,"Tanners, Fellmongers and Pelt Dressers",0.014,"Tanners, Fellmongers and Pelt Dressers",19.047619047619,215.88027347389
"35",49,45,93,1.55049967055095,"Sales Workers",0.045,25,0.271739130434783,93,1.55049967055094,"Sales Workers",0.045,60,5.56640219051666,"Sales Workers",0.033,"Sales Workers",-35.4838709677419,259.006989568642
