"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"46",61,56,90500,1.00639952174744,"Cultivators",43.471,1,0.0108695652173913,90500,1.00639952174744,"Cultivators",43.471,98897,1.12669195336332,"Cultivators",45.052,"Cultivators",0.0927845303867403,0.120292431615878
"47",62,57,11418,1.29831574095505,"Farmers, Other than Cultivators",5.485,2,0.0217391304347826,11418,1.29831574095505,"Farmers, Other than Cultivators",5.485,11277,0.288867486441336,"Farmers, Other than Cultivators",5.137,"Farmers, Other than Cultivators",-0.012348922753547,-1.00944825451372
"41",55,51,910,2.29642450518432,"Launderers, DryCleaners and Pressers",0.437,3,0.0326086956521739,910,2.29642450518432,"Launderers, DryCleaners and Pressers",0.437,713,1.55226972175656,"Launderers, DryCleaners and Pressers",0.325,"Launderers, DryCleaners and Pressers",-0.216483516483516,-0.744154783427765
"42",56,52,738,2.59795985899389,"Hair Dressers, Barbers, Beauticians and Related Workers",0.354,4,0.0434782608695652,738,2.59795985899389,"Hair Dressers, Barbers, Beauticians and Related Workers",0.354,600,2.31895688311688,"Hair Dressers, Barbers, Beauticians and Related Workers",0.273,"Hair Dressers, Barbers, Beauticians and Related Workers",-0.186991869918699,-0.279002975877004
"17",26,27,174,3.53517330523906,"Working Proprietors, Directors and Managers, Other Services",0.084,5,0.0543478260869565,174,3.53517330523906,"Working Proprietors, Directors and Managers, Other Services",0.084,191,2.7311373736596,"Working Proprietors, Directors and Managers, Other Services",0.087,"Working Proprietors, Directors and Managers, Other Services",0.0977011494252874,-0.804035931579456
"29",40,39,4703,3.78888465715249,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.259,6,0.0652173913043478,4703,3.78888465715249,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.259,6583,0.57713422748767,"Merchants and Shopkeepers, Wholesale and Retail Trade",2.999,"Merchants and Shopkeepers, Wholesale and Retail Trade",0.399744843716777,-3.21175042966482
"16",25,26,74,3.87992050132836,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.036,7,0.0760869565217391,74,3.87992050132836,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.036,182,6.11411864136077,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.083,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",1.45945945945946,2.23419814003241
"13",22,23,181,4.27611286946921,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.087,8,0.0869565217391304,181,4.27611286946921,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.087,393,1.80494405368835,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.179,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",1.17127071823204,-2.47116881578085
"62",79,72,1563,4.86196606096732,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.751,9,0.0978260869565217,1563,4.86196606096732,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.751,1719,1.90567938868721,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.783,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",0.0998080614203455,-2.95628667228011
"63",80,73,385,6.05885841676359,"ShoeMakers and Leather Goods Makers",0.185,10,0.108695652173913,385,6.05885841676359,"ShoeMakers and Leather Goods Makers",0.185,273,6.46498534206417,"ShoeMakers and Leather Goods Makers",0.124,"ShoeMakers and Leather Goods Makers",-0.290909090909091,0.406126925300581
